"TOA5","CH_MILFA_EC_01","CR6","25623","CR6.14.4.0","CPU:FDRI_Easy_Flux.CR6","2202","Time_Series"
"TIMESTAMP","Ux","Uy","Uz","T_SONIC","diag_sonic","CO2_mixratio","H2O_mixratio","diag_irga","TA_1_1_1","T_cell","PA_cell","CO2_sig_strgth","H2O_sig_strgth","PA_diff","PA","pump_flow","sampling_regime"
"TS","m s-1","m s-1","m s-1","deg C","adimensional","umolCO2 mol-1","mmolH2O mol-1","adimensional","deg C","deg C","kPa","fraction","fraction","kPa","kPa","L min-1","adimensional"
"","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-01-20 16:30:02.85",-1.855453,2.576625,0.004388469,9.60558,0,448.2989,8.144765,0,8.878113,9.635559,94.58804,0.9698194,0.964929,-5.800919,100.389,7.998935,1
"2026-01-20 16:30:02.9",-1.574858,2.626254,-0.4335976,9.580302,0,448.1947,8.139924,0,8.853333,9.635559,94.58693,0.9698151,0.9649319,-5.802086,100.389,7.996513,1
"2026-01-20 16:30:02.95",-2.009951,3.05574,-0.003814584,9.625197,0,448.3256,8.144095,0,8.897736,9.63562,94.58979,0.9698675,0.9649437,-5.797577,100.3874,8.004654,1
"2026-01-20 16:30:03",-1.788906,2.842037,-0.02512463,9.597476,0,448.1354,8.151788,0,8.869385,9.63562,94.58797,0.9698301,0.9649342,-5.79924,100.3872,8.002811,1
"2026-01-20 16:30:03.05",-1.927269,3.140672,-0.1885704,9.636154,0,448.2,8.14356,0,8.908691,9.635193,94.58751,0.9698422,0.9649235,-5.798531,100.386,8.000621,1
"2026-01-20 16:30:03.1",-1.797708,2.975389,-0.00471815,9.531725,0,448.1163,8.150509,0,8.803955,9.635193,94.59115,0.9697901,0.9649251,-5.795189,100.3863,8.000077,1
"2026-01-20 16:30:03.15",-2.164558,3.000964,-0.006251784,9.599728,0,448.3365,8.147071,0,8.87207,9.635468,94.58635,0.9698407,0.9649174,-5.799294,100.3856,7.996707,1
"2026-01-20 16:30:03.2",-2.484472,2.570014,0.1902785,9.639114,0,448.2623,8.14367,0,8.911652,9.635468,94.5878,0.9698228,0.964909,-5.798798,100.3866,8.004654,1
"2026-01-20 16:30:03.25",-2.57744,1.926894,0.4197614,9.631525,0,448.2543,8.148354,0,8.903656,9.634338,94.5881,0.9698323,0.964926,-5.798775,100.3869,8.007837,1
"2026-01-20 16:30:03.3",-2.201258,2.106097,0.6104139,9.54422,0,448.1888,8.14722,0,8.816681,9.634338,94.5835,0.9698103,0.964906,-5.803108,100.3866,7.997772,1
"2026-01-20 16:30:03.35",-2.39833,2.175421,0.7719261,9.644321,0,448.0941,8.140587,0,8.917114,9.635712,94.57796,0.9697903,0.9648985,-5.807045,100.385,7.995119,1
"2026-01-20 16:30:03.4",-2.368685,2.064677,0.9484125,9.614545,0,448.1428,8.142382,0,8.887268,9.635712,94.58132,0.9698091,0.9649222,-5.802399,100.3837,7.998605,1
"2026-01-20 16:30:03.45",-2.479363,1.947224,0.70271,9.612715,0,448.2972,8.148608,0,8.884857,9.635101,94.57894,0.9698095,0.9649084,-5.806091,100.385,7.997191,1
"2026-01-20 16:30:03.5",-2.584989,1.895581,0.5579273,9.559374,0,448.3865,8.14852,0,8.831696,9.635101,94.57885,0.969843,0.9649366,-5.806923,100.3858,7.994422,1
"2026-01-20 16:30:03.55",-2.611707,1.989815,0.6497825,9.57002,0,448.125,8.143528,0,8.842743,9.633636,94.58286,0.9697989,0.9649214,-5.803032,100.3859,8.007759,1
"2026-01-20 16:30:03.6",-2.601509,1.821502,0.4754298,9.55637,0,448.2177,8.148933,0,8.828674,9.633636,94.58139,0.9698269,0.9649263,-5.806229,100.3876,8.003646,1
