"TOA5","CH_MILFA_EC_01","CR6","25623","CR6.14.4.0","CPU:FDRI_Easy_Flux.CR6","2202","Time_Series"
"TIMESTAMP","Ux","Uy","Uz","T_SONIC","diag_sonic","CO2_mixratio","H2O_mixratio","diag_irga","TA_1_1_1","T_cell","PA_cell","CO2_sig_strgth","H2O_sig_strgth","PA_diff","PA","pump_flow","sampling_regime"
"TS","m s-1","m s-1","m s-1","deg C","adimensional","umolCO2 mol-1","mmolH2O mol-1","adimensional","deg C","deg C","kPa","fraction","fraction","kPa","kPa","L min-1","adimensional"
"","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-01-20 15:00:03.1",-1.52162,1.214137,-0.5486441,9.771775,0,448.1759,8.116317,0,9.046417,10.18082,94.70618,0.9696218,0.9647464,-5.816734,100.5229,8.003102,1
"2026-01-20 15:00:03.15",-1.960464,1.078143,-0.3333436,9.763168,0,448.3488,8.113561,0,9.038055,10.18182,94.70432,0.969618,0.9647529,-5.818626,100.5229,7.998141,1
"2026-01-20 15:00:03.2",-1.697954,1.137492,-0.4101033,9.79392,0,448.4967,8.119579,0,9.068207,10.18182,94.70292,0.9696594,0.9647483,-5.820541,100.5235,8.000195,1
"2026-01-20 15:00:03.25",-1.921489,1.282051,-0.005786554,9.75727,0,448.1823,8.114848,0,9.032074,10.1817,94.70195,0.9696424,0.9647549,-5.821678,100.5236,7.995584,1
"2026-01-20 15:00:03.3",-2.253499,1.450118,-0.1293767,9.742722,0,448.365,8.129982,0,9.016205,10.1817,94.70333,0.969674,0.9647951,-5.820427,100.5238,8.005818,1
"2026-01-20 15:00:03.35",-2.098677,1.346036,0.1136177,9.780469,0,448.2033,8.118945,0,9.05481,10.18152,94.70512,0.969631,0.9647597,-5.818008,100.5231,8.009022,1
"2026-01-20 15:00:03.4",-2.093115,1.43188,0.2176725,9.750346,0,448.427,8.121315,0,9.024567,10.18152,94.70338,0.9696656,0.9647622,-5.819771,100.5231,7.997675,1
"2026-01-20 15:00:03.45",-1.896213,1.470436,0.1853698,9.73019,0,448.326,8.118869,0,9.0047,10.18051,94.70127,0.969649,0.9647514,-5.822426,100.5237,7.999225,1
"2026-01-20 15:00:03.5",-2.203427,1.428355,0.2819722,9.773127,0,448.1223,8.124836,0,9.047028,10.18051,94.70103,0.9696386,0.9647726,-5.82267,100.5237,7.999516,1
"2026-01-20 15:00:03.55",-2.096077,1.187776,0.36374,9.749433,0,448.1823,8.115355,0,9.0242,10.18219,94.69982,0.9696487,0.9647517,-5.82354,100.5234,8.000388,1
"2026-01-20 15:00:03.6",-1.968531,1.430241,0.462402,9.667937,0,448.2908,8.118299,0,8.942688,10.18219,94.69975,0.9696459,0.9647686,-5.822899,100.5227,7.996223,1
"2026-01-20 15:00:03.65",-2.119271,1.246377,0.4651813,9.731837,0,448.3127,8.1113,0,9.007019,10.18146,94.70293,0.9696614,0.9647527,-5.819435,100.5224,7.996126,1
"2026-01-20 15:00:03.7",-1.817851,1.233917,0.7032469,9.746453,0,448.1316,8.116179,0,9.021179,10.18146,94.70362,0.9696545,0.964753,-5.818779,100.5224,8.0038,1
"2026-01-20 15:00:03.75",-1.451674,1.161892,0.6181969,9.748533,0,448.1586,8.124729,0,9.022461,10.18155,94.7019,0.9696323,0.9647619,-5.820129,100.522,7.999128,1
"2026-01-20 15:00:03.8",-1.302951,1.055778,0.799057,9.717814,0,448.1871,8.119322,0,8.99231,10.18155,94.70274,0.9696312,0.964762,-5.819191,100.5219,7.999691,1
"2026-01-20 15:00:03.85",-1.232781,1.130042,0.9095799,9.719907,0,448.2588,8.12948,0,8.9935,10.18097,94.70216,0.9696359,0.9647642,-5.820351,100.5225,7.999225,1
"2026-01-20 15:00:03.9",-1.449189,1.144472,0.6590915,9.706516,0,448.1757,8.123044,0,8.980713,10.18097,94.69943,0.9696416,0.9647396,-5.823502,100.5229,7.994287,1
"2026-01-20 15:00:03.95",-1.569816,0.9490101,0.5854298,9.742188,0,448.2441,8.139061,0,9.014862,10.18173,94.70082,0.9696465,0.9647992,-5.823151,100.524,8.004189,1
"2026-01-20 15:00:04",-1.421589,1.1945,0.5725676,9.719221,0,448.1489,8.133758,0,8.992432,10.18173,94.70206,0.9696355,0.9647563,-5.820892,100.523,8.004965,1
"2026-01-20 15:00:04.05",-1.486825,1.31125,0.7989823,9.751605,0,448.3825,8.128834,0,9.025208,10.18018,94.70352,0.9696427,0.9647471,-5.817375,100.5209,7.996901,1
"2026-01-20 15:00:04.1",-1.474865,1.082393,0.7183378,9.782331,0,448.3799,8.13199,0,9.055511,10.18018,94.70351,0.969653,0.9647635,-5.818169,100.5217,7.996746,1
"2026-01-20 15:00:04.15",-1.325797,1.049146,0.361539,9.778869,0,448.1094,8.128345,0,9.052429,10.18161,94.70169,0.9696476,0.9647608,-5.820847,100.5225,7.996901,1
"2026-01-20 15:00:04.2",-1.307953,1.210945,0.4027689,9.762685,0,448.3471,8.134995,0,9.035706,10.18161,94.70263,0.969635,0.9647723,-5.819443,100.5221,7.997385,1
"2026-01-20 15:00:04.25",-1.345759,1.375404,-0.009190159,9.733142,0,448.1596,8.130426,0,9.006622,10.18253,94.70069,0.9696258,0.9647684,-5.821106,100.5218,8.003879,1
"2026-01-20 15:00:04.3",-1.353285,1.22549,-0.1180897,9.761086,0,448.3012,8.13342,0,9.03421,10.18253,94.69688,0.9696593,0.9647712,-5.824829,100.5217,8.007294,1
"2026-01-20 15:00:04.35",-1.351871,1.356191,0.01627868,9.770688,0,448.203,8.132478,0,9.043854,10.18185,94.69888,0.9696232,0.9647498,-5.822998,100.5219,7.99361,1
"2026-01-20 15:00:04.4",-1.367907,1.436271,-0.01233339,9.799431,0,448.3379,8.131778,0,9.072632,10.18185,94.70065,0.9696561,0.9647643,-5.822693,100.5233,8.008071,1
"2026-01-20 15:00:04.45",-1.394641,1.444903,0.02310953,9.797364,0,448.1781,8.126191,0,9.071014,10.18094,94.69927,0.9696253,0.9647453,-5.824333,100.5236,8.009547,1
"2026-01-20 15:00:04.5",-1.376282,1.462326,0.004965207,9.788215,0,448.2255,8.132912,0,9.06134,10.18094,94.69972,0.9696365,0.9647604,-5.82341,100.5231,8.000679,1
"2026-01-20 15:00:04.55",-1.334813,1.188572,0.0443589,9.790723,0,448.3543,8.124452,0,9.064575,10.18124,94.69868,0.9696568,0.9647355,-5.824486,100.5232,7.997598,1
"2026-01-20 15:00:04.6",-1.306591,1.322856,0.02170625,9.781095,0,448.1628,8.131657,0,9.054352,10.18124,94.6996,0.9696482,0.9647763,-5.824348,100.5239,7.997908,1
"2026-01-20 15:00:04.65",-1.47069,1.149456,0.09955516,9.783802,0,448.3154,8.13941,0,9.056366,10.18121,94.70049,0.9696621,0.9647787,-5.823265,100.5238,7.995061,1
"2026-01-20 15:00:04.7",-1.544804,1.113725,0.1405492,9.793273,0,448.2332,8.129462,0,9.066681,10.18121,94.70044,0.9696391,0.9647603,-5.821884,100.5223,7.998528,1
"2026-01-20 15:00:04.75",-1.274071,1.301709,-0.09856781,9.790101,0,448.321,8.130567,0,9.063446,10.18109,94.70396,0.9696432,0.964739,-5.817924,100.5219,7.995836,1
"2026-01-20 15:00:04.8",-1.088924,1.318611,-0.1251733,9.777786,0,448.3635,8.130322,0,9.051147,10.18109,94.7073,0.9696635,0.9647666,-5.814804,100.5221,7.998373,1
"2026-01-20 15:00:04.85",-0.9755764,1.369412,-0.05810263,9.781831,0,448.269,8.1298,0,9.055237,10.18134,94.70737,0.9696404,0.9647699,-5.816116,100.5235,7.995816,1
"2026-01-20 15:00:04.9",-0.9916711,1.39914,0.02599899,9.790832,0,448.1953,8.125751,0,9.064575,10.18134,94.70963,0.9696351,0.9647555,-5.813835,100.5235,8.007468,1
"2026-01-20 15:00:04.95",-1.194185,1.237184,0.009066941,9.780452,0,448.1171,8.131148,0,9.053741,10.18143,94.71139,0.969646,0.9647635,-5.812019,100.5234,8.006129,1
"2026-01-20 15:00:05",-1.063422,1.138336,0.08788092,9.789369,0,448.2314,8.125327,0,9.063141,10.18143,94.71253,0.9696466,0.9647517,-5.810478,100.523,7.995972,1
"2026-01-20 15:00:05.05",-1.154208,0.8285932,-0.05380882,9.798492,0,448.1351,8.134371,0,9.071472,10.1806,94.71272,0.9696401,0.9647818,-5.810287,100.523,7.997288,1
"2026-01-20 15:00:05.1",-1.213317,0.8554654,-0.07116944,9.787531,0,448.2954,8.132275,0,9.06073,10.1806,94.71037,0.969637,0.9647559,-5.813583,100.5239,7.999923,1
"2026-01-20 15:00:05.15",-1.169785,1.078979,-0.1186173,9.80708,0,448.2288,8.12823,0,9.080566,10.18066,94.70791,0.9696163,0.9647486,-5.816055,100.524,7.995042,1
"2026-01-20 15:00:05.2",-1.060421,1.218913,0.03246489,9.798462,0,448.4041,8.128856,0,9.07193,10.18066,94.70579,0.9696739,0.96476,-5.818512,100.5243,7.99632,1
"2026-01-20 15:00:05.25",-0.7958526,1.110888,-0.2030204,9.775992,0,448.058,8.124797,0,9.049866,10.18137,94.70471,0.9696177,0.964743,-5.819443,100.5242,8.006672,1
"2026-01-20 15:00:05.3",-0.8373502,1.231684,-0.1114839,9.763743,0,448.3769,8.142121,0,9.036072,10.18137,94.70822,0.969655,0.964816,-5.816307,100.5245,8.001783,1
"2026-01-20 15:00:05.35",-0.7146531,1.164031,-0.1598869,9.764471,0,448.2032,8.133551,0,9.037567,10.18121,94.70952,0.9696341,0.9647698,-5.814423,100.5239,8.00223,1
"2026-01-20 15:00:05.4",-0.4384188,1.448651,-0.05601456,9.778759,0,448.3478,8.13033,0,9.052094,10.18121,94.70985,0.9696565,0.9647745,-5.813667,100.5235,8,1
"2026-01-20 15:00:05.45",-0.338488,1.556955,-0.08899344,9.771718,0,448.2297,8.127258,0,9.045349,10.18054,94.71461,0.9696456,0.9647405,-5.809143,100.5238,7.999457,1
