TIMESTAMP_1,Ta_1_1_1,RH_1_1_1,Pa_1_1_1,SHF_1_1_1,SHF_2_1_1,Rn_1_1_1,SWin_1_1_1
yyyy-mm-dd HH:MM,C,%,kPa,W m-2,W m-2,W m-2,W m-2
2020-03-23 08:00:00,0.181,81,96.04749,-11.14964,-6.90348,11.703,89.78081
2020-03-23 08:30:00,0.35,79.5,96.07133,-10.68166,-7.0176,-6.175,77.75915
2020-03-23 09:00:00,1.232,78.7,96.06478,-10.07734,-7.0142,126.323,280.40999
2020-03-23 09:30:00,2.249,76.33,96.07377,-8.38965,-6.96929,213.83,412.45743
2020-03-23 10:00:00,3.303,72.98,96.07005,-3.73219,-6.9877,279.835,513.21039
2020-03-23 10:30:00,4.212,69.78,96.06227,1.79317,-6.96427,315.684,574.3682
2020-03-23 11:00:00,5.612,66.37,96.06255,5.2219,-6.82212,345.682,620.54664
2020-03-23 11:30:00,6.675,61.91,96.07716,8.41906,-6.37583,368.968,658.51982
2020-03-23 12:00:00,7.289,59.99,96.07505,11.22001,-5.33182,383.023,680.84576
2020-03-23 12:30:00,8.32,55.21,96.07728,13.16488,-3.79599,391.193,694.48939
2020-03-23 13:00:00,9.14,51.34,96.06877,13.72386,-2.08301,384.637,681.13199
2020-03-23 13:30:00,9.51,50.46,96.04894,13.77588,-0.31417,346.235,624.17222
2020-03-23 14:00:00,9.75,52.38,96.02555,14.10515,1.32937,281.913,526.37697
2020-03-23 14:30:00,9.69,52.81,96.01194,13.20388,2.74998,256.28,490.97986
2020-03-23 15:00:00,10.2,50.92,95.99805,11.73192,3.85011,302.492,561.10621
2020-03-23 15:30:00,10.54,49.74,95.98277,10.82324,4.61772,266.127,498.23102
2020-03-23 16:00:00,10.76,47.62,95.98939,10.62453,5.25286,216.02,428.00926
2020-03-23 16:30:00,10.45,49.52,95.98211,9.83441,5.84958,111.841,279.5513
2020-03-23 17:00:00,9.78,52.73,95.97161,8.00781,6.26485,91.618,247.87518
2020-03-23 17:30:00,8.51,59.91,95.97149,6.70937,6.30206,22.093,143.78287
2020-03-23 18:00:00,6.462,67.75,95.964,4.5406,5.91888,-39.7,43.9363
2020-03-23 18:30:00,5.723,69.25,95.97927,1.31165,5.29628,-55.02,13.45281
2020-03-23 19:00:00,4.928,70.64,95.97844,-1.89146,4.3969,-62.544,-2.52455
2020-03-23 19:30:00,4.273,71.88,95.97999,-4.20114,3.28479,-64.715,-3.46052
2020-03-23 20:00:00,3.896,72.47,95.9801,-5.54765,2.03657,-70.293,-3.8269
2020-03-23 20:30:00,3.652,73.16,95.97438,-6.5145,0.82412,-76.263,-3.9557
2020-03-23 21:00:00,3.407,73.08,95.97855,-7.44175,-0.3181,-77.766,-4.20281
2020-03-23 21:30:00,3.421,71.21,95.98077,-8.58513,-1.29317,-74.332,-3.7458
2020-03-23 22:00:00,3.438,68.91,95.99288,-10.08045,-2.0403,-73.844,-3.78491
2020-03-23 22:30:00,3.593,66.65,96.00016,-10.55309,-2.60331,-74.584,-3.77537
2020-03-23 23:00:00,3.269,64.78,95.98494,-10.79956,-3.07187,-69.761,-3.70191
2020-03-23 23:30:00,3.327,61.35,95.9635,-11.31519,-3.45669,-69.672,-3.32218
2020-03-24 00:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2020-03-24 00:30:00,3.148,61.65,95.95249,-9999,-9999,-64.949,-3.6313
2020-03-24 01:00:00,3.349,59.13,95.93605,-9999,-9999,-63.001,-2.85562
2020-03-24 01:30:00,3.182,57.01,95.92094,-12.2813,-4.43545,-59.171,-2.91287
2020-03-24 02:00:00,2.906,55.43,95.88927,-13.05742,-4.67128,-56.989,-2.63332
2020-03-24 02:30:00,2.482,54.45,95.87094,-13.55934,-4.87693,-55.518,-3.14948
2020-03-24 03:00:00,1.709,57.24,95.84272,-14.17884,-5.0703,-56.672,-2.43486
2020-03-24 03:30:00,2.864,49.69,95.83778,-14.63671,-5.26031,-53.924,-1.87004
2020-03-24 04:00:00,3.424,48.08,95.85055,-14.93199,-5.43637,-56.939,-1.7794
2020-03-24 04:30:00,3.844,59.3,95.84311,-14.25946,-5.58012,-60.664,-3.22009
2020-03-24 05:00:00,5.087,70.64,95.82211,-13.20872,-5.655,-64.842,-2.79074
2020-03-24 05:30:00,6.026,74.16,95.81466,-11.72693,-5.63326,-67.08,-3.06648
2020-03-24 06:00:00,5.698,77.23,95.84594,-9.99649,-5.4639,-69.896,-2.77071
2020-03-24 06:30:00,4.394,82.2,95.86072,-8.77141,-5.12071,-59.472,9.26431
2020-03-24 07:00:00,5.075,83.1,95.87566,-7.69063,-4.75545,-26.229,60.92883
2020-03-24 07:30:00,5.918,82.6,95.8816,-5.87335,-4.49365,-5.252,94.36049
2020-03-24 08:00:00,6.967,81.8,95.87561,-3.7569,-4.24164,39.114,162.86487
2020-03-24 08:30:00,8.33,80,95.87244,-0.89513,-3.88196,117.294,276.689
2020-03-24 09:00:00,9.38,78.78,95.89,2.50114,-3.2491,157.165,339.46878
2020-03-24 09:30:00,10.4,75.97,95.89533,6.54732,-2.27714,222.563,435.0696
2020-03-24 10:00:00,10.67,77.05,95.89033,10.12434,-1.08286,268.96,499.28053
2020-03-24 10:30:00,11.03,76.73,95.89583,13.39148,0.35793,317.132,569.12065
2020-03-24 11:00:00,11.8,74.28,95.89916,16.66255,1.90036,348.901,616.3486
2020-03-24 11:30:00,12.34,71.67,95.89739,19.26329,3.38106,362.617,636.3847
2020-03-24 12:00:00,12.78,69.64,95.88622,21.4774,4.74212,365.555,640.77356
2020-03-24 12:30:00,13.24,68.34,95.87494,23.0673,6.00029,364.527,638.38831
2020-03-24 13:00:00,13.6,66.34,95.86144,24.28295,7.14041,383.779,664.14901
2020-03-24 13:30:00,13.8,63.86,95.84167,24.70168,8.22601,347.721,611.76892
2020-03-24 14:00:00,14.21,62.61,95.83195,24.55061,9.20636,338.478,595.93086
2020-03-24 14:30:00,14.22,62.45,95.81799,24.09096,9.95377,324.031,576.37181
2020-03-24 15:00:00,13.77,61.68,95.80105,23.35727,10.60164,266.098,492.12478
2020-03-24 15:30:00,13.4,64.75,95.78649,21.6527,11.12881,234.737,444.41978
2020-03-24 16:00:00,12.65,68.41,95.77977,20.17887,11.38254,125.866,285.18049
2020-03-24 16:30:00,12.39,70.5,95.77633,18.38222,11.40477,107.404,246.82567
2020-03-24 17:00:00,11.98,72.55,95.78294,17.01619,11.17677,33.168,131.28416
2020-03-24 17:30:00,11.53,75.3,95.79072,15.11521,10.82388,4.407,88.44507
2020-03-24 18:00:00,11.05,78.25,95.79461,13.39637,10.36431,-16.642,49.89943
2020-03-24 18:30:00,10.48,81.2,95.80822,11.96252,9.82342,-15.598,12.50825
2020-03-24 19:00:00,9.6,84.4,95.83588,10.65158,9.25236,-29.832,-0.8148
2020-03-24 19:30:00,8.22,91.1,95.8501,8.51842,8.63941,-62.709,-3.59028
2020-03-24 20:00:00,7.872,93.8,95.86055,6.56678,8.01264,-45.991,-2.32514
2020-03-24 20:30:00,7.603,96.2,95.8735,5.87496,7.36253,-10.793,-0.67264
2020-03-24 21:00:00,7.318,97.9,95.88066,5.7177,6.79023,-4.686,-0.36542
2020-03-24 21:30:00,7.151,98.6,95.87744,5.59837,6.35946,-2.476,-0.28623
2020-03-24 22:00:00,6.973,99,95.85988,5.43682,6.01522,-2.779,-0.24425
2020-03-24 22:30:00,6.751,99.2,95.86378,5.15535,5.71162,-2.347,-0.22708
2020-03-24 23:00:00,6.279,99.1,95.88083,4.58695,5.44543,-45.967,-2.42532
2020-03-24 23:30:00,6.634,93.8,95.88427,2.03723,5.1708,-72.908,-3.82308
2020-03-25 00:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2020-03-25 00:30:00,6.461,89.9,95.87739,-9999,-9999,-68.659,-3.76297
2020-03-25 01:00:00,6.484,88.7,95.88372,-9999,-9999,-68.055,-3.42904
2020-03-25 01:30:00,6.154,89.5,95.88433,-2.04566,3.65177,-66.781,-3.46243
2020-03-25 02:00:00,5.803,89.9,95.88633,-2.77462,3.19482,-66.052,-3.58265
2020-03-25 02:30:00,5.598,90.7,95.87783,-3.79429,2.75322,-61.248,-2.38048
2020-03-25 03:00:00,6.235,87.4,95.86572,-5.00928,2.30315,-65.014,-2.92432
2020-03-25 03:30:00,5.804,87.1,95.85728,-5.15805,1.77461,-64.443,-3.67138
2020-03-25 04:00:00,5.683,87.3,95.85666,-5.3973,1.29213,-42.913,-1.71356
2020-03-25 04:30:00,6.204,84.5,95.85999,-4.80641,0.89335,-50.696,-2.73636
2020-03-25 05:00:00,5.824,84.2,95.87044,-5.35118,0.54471,-62.24,-2.84513
2020-03-25 05:30:00,5.911,82.8,95.87999,-6.23632,0.26426,-60.033,-2.34136
2020-03-25 06:00:00,5.494,83.8,95.8816,-6.60291,-0.03427,-61.687,-3.15139
2020-03-25 06:30:00,5.035,87.8,95.89244,-7.79511,-0.38427,-46.269,12.39376
2020-03-25 07:00:00,5.938,82.7,95.91628,-9.29992,-0.74963,-21.66,59.05879
2020-03-25 07:30:00,6.353,81.7,95.93066,-7.96822,-1.16734,13.666,124.79628
2020-03-25 08:00:00,7.679,75.54,95.9441,-3.69069,-1.56203,67.019,215.34037
2020-03-25 08:30:00,9.71,68.61,95.96211,1.98983,-1.62094,121.741,303.11757
2020-03-25 09:00:00,10.93,62.5,95.97056,6.37282,-1.11206,175.959,387.93706
2020-03-25 09:30:00,9.88,72.24,95.98077,9.74222,-0.06394,230.273,467.22277
2020-03-25 10:00:00,10.71,68.32,95.98945,12.3607,1.29147,275.157,538.58945
2020-03-25 10:30:00,11.66,57.9,95.99167,14.74146,2.75852,310.742,596.02627
2020-03-25 11:00:00,12.28,51.91,95.99622,16.35257,4.15984,344.047,644.49455
2020-03-25 11:30:00,12.73,45.53,96.00544,17.51498,5.53438,368.542,682.84937
2020-03-25 12:00:00,13.18,40,95.99438,19.2045,6.92497,372.761,698.87825
2020-03-25 12:30:00,13.4,42.25,95.98649,20.0324,8.08631,380.376,708.03761
2020-03-25 13:00:00,13.84,43.05,95.98172,20.53025,8.99925,377.932,707.46515
2020-03-25 13:30:00,14.06,46.43,95.97878,20.58593,9.88942,366.365,689.8143
2020-03-25 14:00:00,13.89,46.11,95.96295,20.25865,10.72305,341.292,658.23359
2020-03-25 14:30:00,14,45.09,95.95311,17.41987,11.38865,304.943,611.67351
2020-03-25 15:00:00,13.95,42.86,95.94672,14.88059,11.90784,275.88,557.95768
2020-03-25 15:30:00,14.02,34.21,95.93639,12.53707,12.18068,236.899,499.9484
2020-03-25 16:00:00,13.76,31.01,95.91866,10.26213,12.13674,190.741,427.53221
2020-03-25 16:30:00,13.46,29.13,95.90755,8.45648,11.83272,138.41,345.76584
2020-03-25 17:00:00,12.74,30.24,95.91061,6.85507,11.23004,87.031,262.85455
2020-03-25 17:30:00,11.66,36.52,95.92,5.31506,10.34296,35.406,176.89014
2020-03-25 18:00:00,9.14,44.57,95.92561,2.4508,9.18818,-14.417,85.29654
2020-03-25 18:30:00,8.31,47.39,95.93022,-2.00356,7.89918,-62.726,13.7295
2020-03-25 19:00:00,7.264,51.64,95.94161,-4.88198,6.48203,-76.607,-1.21839
2020-03-25 19:30:00,6.596,55.37,95.96044,-6.00028,4.87807,-72.019,-3.88128
2020-03-25 20:00:00,6.825,54.97,95.98366,-8.5071,3.3199,-70.555,-3.18002
2020-03-25 20:30:00,6.959,54.56,95.99,-10.16758,1.98468,-70.758,-3.48437
2020-03-25 21:00:00,6.6,54.44,95.99,-12.01336,0.85824,-69.89,-3.8641
2020-03-25 21:30:00,5.703,57.54,95.98694,-11.99183,-0.12718,-71.531,-3.97001
2020-03-25 22:00:00,5.886,56.41,95.98094,-11.16162,-1.00772,-79.191,-3.81354
2020-03-25 22:30:00,5.116,57.48,95.96633,-10.3585,-1.78905,-83.401,-4.63502
2020-03-25 23:00:00,4.683,60.69,95.96922,-10.49035,-2.48154,-81.23,-4.50812
2020-03-25 23:30:00,4.892,60.74,95.95944,-10.61267,-3.04037,-82.028,-4.51003
2020-03-26 00:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2020-03-26 00:30:00,3.839,65.63,95.94122,-9999,-9999,-76.924,-4.16846
2020-03-26 01:00:00,4.254,63.69,95.94,-9999,-9999,-76.553,-4.05397
2020-03-26 01:30:00,3.426,67.81,95.94111,-10.96595,-4.48478,-73.607,-4.45088
2020-03-26 02:00:00,2.561,69.3,95.93394,-11.40228,-4.82158,-74.395,-4.31826
2020-03-26 02:30:00,2.282,66.66,95.92483,-12.05544,-5.09183,-74.974,-4.12744
2020-03-26 03:00:00,2.545,63.62,95.91533,-12.55798,-5.3668,-76.849,-4.04252
2020-03-26 03:30:00,2.381,63.21,95.91027,-13.0589,-5.67368,-76.438,-4.12076
2020-03-26 04:00:00,1.769,64.91,95.91105,-13.53032,-5.99446,-75.283,-4.21712
2020-03-26 04:30:00,1.563,64.76,95.92194,-13.98364,-6.26813,-76.205,-4.07878
2020-03-26 05:00:00,1.506,66.85,95.92888,-14.39527,-6.54443,-79.534,-4.31158
2020-03-26 05:30:00,1.591,66.19,95.94144,-14.52144,-6.82543,-82.054,-4.1761
2020-03-26 06:00:00,1.454,64.16,95.95616,-14.38269,-7.11302,-82.83,-3.19242
2020-03-26 06:30:00,1.965,62.48,95.96527,-14.44174,-7.37174,-72.607,21.75348
2020-03-26 07:00:00,3.135,58.81,95.96794,-13.7695,-7.6593,-41.765,78.71325
2020-03-26 07:30:00,4.169,56.27,95.97,-11.44243,-7.92843,7.116,156.37699
2020-03-26 08:00:00,4.726,53.71,95.97705,-7.84785,-8.12942,65.952,245.01288
2020-03-26 08:30:00,5.294,50.83,95.99899,-4.40773,-8.21552,127.297,335.55697
2020-03-26 09:00:00,5.719,47.25,96.02933,-1.35371,-8.12014,184.255,421.61679
2020-03-26 09:30:00,6.233,45.88,96.04778,1.39719,-7.53958,235.43,502.8107
2020-03-26 10:00:00,7.08,38.22,96.05027,4.96517,-6.49321,278.691,572.07836
2020-03-26 10:30:00,7.75,30.97,96.05372,7.29009,-5.20207,316.059,632.75912
2020-03-26 11:00:00,8.4,25.45,96.05844,8.80143,-3.93594,354.241,682.75396
2020-03-26 11:30:00,9.11,23.43,96.06427,9.44941,-2.86177,377.234,718.05566
2020-03-26 12:00:00,9.65,27.15,96.06638,11.87868,-2.07332,391.36,740.66783
2020-03-26 12:30:00,9.98,27.98,96.04755,13.77759,-1.12991,399.255,747.82358
2020-03-26 13:00:00,10.21,28.81,96.02916,15.10946,0.04811,392.139,738.37799
2020-03-26 13:30:00,10.62,29.95,96.00744,15.30517,0.8772,379.103,717.86484
2020-03-26 14:00:00,10.9,32.44,95.99889,13.3496,1.41264,353.46,684.94839
2020-03-26 14:30:00,10.86,30.11,96.00177,10.66904,1.88424,316.374,636.95716
2020-03-26 15:00:00,10.6,32.43,95.99417,7.92837,2.3365,286.221,578.47083
2020-03-26 15:30:00,10.19,34.4,95.98834,6.07845,2.5384,247.935,513.68744
2020-03-26 16:00:00,9.94,36.03,95.97494,4.60575,2.52005,199.664,437.26403
2020-03-26 16:30:00,9.69,37.4,95.97438,3.66052,2.36333,146.657,354.54356
2020-03-26 17:00:00,9.17,36.83,95.99,2.67427,2.11607,90.133,267.43423
2020-03-26 17:30:00,8.53,37.88,95.98778,1.28348,1.71073,33.42,181.75605
2020-03-26 18:00:00,7.437,40.45,95.97999,-0.53895,1.06224,-22.051,92.35688
2020-03-26 18:30:00,6.061,45.33,95.98461,-2.82142,0.30664,-77.639,13.23337
2020-03-26 19:00:00,4.789,50.31,95.99938,-5.10883,-0.4696,-84.78,-2.06467
2020-03-26 19:30:00,5.195,49.15,96.02211,-6.85234,-1.2766,-91.538,-4.74569
2020-03-26 20:00:00,5.249,49.48,96.04149,-7.65238,-2.15786,-94.367,-5.08535
2020-03-26 20:30:00,5.217,50.97,96.04589,-8.50003,-3.05851,-95.17,-5.20271
2020-03-26 21:00:00,4.753,53.82,96.04305,-8.91443,-3.86323,-92.468,-5.08822
2020-03-26 21:30:00,4.494,56.16,96.0455,-9.5129,-4.49712,-90.455,-4.83347
2020-03-26 22:00:00,4.549,56.94,96.04805,-9.53086,-5.02725,-89.283,-4.94319
2020-03-26 22:30:00,4.554,57.16,96.05222,-8.93657,-5.44951,-90.056,-4.83061
2020-03-26 23:00:00,4.146,59.12,96.05267,-8.58533,-5.71537,-91.807,-5.15691
2020-03-26 23:30:00,3.591,62.57,96.04911,-9.10743,-5.93209,-92.173,-5.09489
2020-03-27 00:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2020-03-27 00:30:00,2.479,66.91,96.05383,-9999,-9999,-93.172,-5.05005
2020-03-27 01:00:00,1.98,69.68,96.07155,-9999,-9999,-94.042,-4.95846
2020-03-27 01:30:00,1.596,71.37,96.07422,-12.0857,-7.22567,-95.847,-4.97277
2020-03-27 02:00:00,1.552,64.33,96.07,-13.61623,-7.72846,-95.212,-5.05196
2020-03-27 02:30:00,1.238,60.16,96.06388,-14.47386,-8.33203,-92.702,-5.10253
2020-03-27 03:00:00,0.636,65.36,96.05183,-15.00404,-8.71658,-93.427,-5.19698
2020-03-27 03:30:00,-0.154,74.28,96.05033,-15.21173,-8.8648,-91.736,-5.08631
2020-03-27 04:00:00,-0.319,73.24,96.04311,-15.64766,-8.91693,-93.525,-4.8516
2020-03-27 04:30:00,-0.508,56.43,96.03016,-16.54282,-8.9977,-88.509,-5.06532
2020-03-27 05:00:00,-0.698,63.35,96.01871,-17.37439,-9.13816,-88.457,-4.95082
2020-03-27 05:30:00,-1.173,65.63,96.01877,-17.52245,-9.22481,-88.23,-4.74856
2020-03-27 06:00:00,-0.727,61.34,96.03522,-16.69375,-9.30008,-88.567,-3.25825
2020-03-27 06:30:00,-0.34,57.93,96.04661,-15.6331,-9.35867,-75.706,23.2705
2020-03-27 07:00:00,-0.289,75.04,96.06716,-14.54589,-9.42947,-39.15,85.20113
2020-03-27 07:30:00,0.541,69.19,96.0941,-13.22775,-9.5451,13.501,164.00979
2020-03-27 08:00:00,0.234,82.3,96.12017,-10.34083,-9.72532,77.238,254.45847
2020-03-27 08:30:00,0.586,78.39,96.14316,-7.39561,-9.74448,140.65,344.81174
2020-03-27 09:00:00,1.592,72.42,96.16955,-6.03223,-9.73405,198.07,427.81844
2020-03-27 09:30:00,2.368,72.46,96.18394,-3.48102,-9.67956,253.201,505.86382
2020-03-27 10:00:00,3.096,68.13,96.18322,-0.43528,-9.32549,302.897,577.80296
2020-03-27 10:30:00,3.627,61.41,96.20183,1.8116,-8.52879,341.758,635.52601
2020-03-27 11:00:00,4.502,54.5,96.22061,3.23156,-7.577,373.715,684.75757
2020-03-27 11:30:00,5.348,42.82,96.2085,3.95756,-6.63624,399.386,726.35633
2020-03-27 12:00:00,6.217,46.98,96.21205,6.31574,-5.77926,408.066,742.76685
2020-03-27 12:30:00,6.827,45.58,96.19944,9.6775,-4.91928,411.75,748.58686
2020-03-27 13:00:00,7.123,46.51,96.18372,10.89575,-3.78755,410.33,742.19439
2020-03-27 13:30:00,7.343,51.6,96.17582,11.30558,-2.66784,394.172,719.3914
2020-03-27 14:00:00,7.512,53,96.17755,10.58285,-1.65824,363.928,683.89888
2020-03-27 14:30:00,7.783,54.95,96.1676,8.02816,-0.70468,328.926,638.96077
2020-03-27 15:00:00,7.525,55.49,96.14272,6.22298,0.10421,300.689,582.66887
2020-03-27 15:30:00,7.402,55.6,96.12582,4.53337,0.68828,259.264,514.64154
2020-03-27 16:00:00,7.339,55.33,96.135,3.38675,0.90713,210.862,438.40895
2020-03-27 16:30:00,7.003,57.37,96.1351,2.46258,0.86236,155.061,352.15831
2020-03-27 17:00:00,6.493,57.34,96.13038,1.14701,0.62217,98.853,269.34243
2020-03-27 17:30:00,6.198,55.72,96.12716,-0.54257,0.10745,39.648,183.85507
2020-03-27 18:00:00,5.73,56.35,96.13722,-2.36685,-0.67749,-19.511,95.50541
2020-03-27 18:30:00,5.403,55.28,96.14816,-4.68103,-1.57957,-79.085,15.85714
2020-03-27 19:00:00,5.188,58.67,96.17422,-6.59642,-2.60255,-89.975,-0.09636
2020-03-27 19:30:00,4.264,65.62,96.21955,-6.92056,-3.58907,-89.37,-4.63216
2020-03-27 20:00:00,4.321,68.47,96.23528,-6.87503,-4.23055,-90.089,-4.32398
2020-03-27 20:30:00,4.328,69.2,96.247,-7.20447,-4.70467,-90.363,-4.25624
2020-03-27 21:00:00,3.954,70.27,96.27438,-7.93996,-5.12348,-90.154,-4.33448
2020-03-27 21:30:00,3.417,69.49,96.30072,-8.78105,-5.51417,-92.904,-4.41844
2020-03-27 22:00:00,2.951,64.93,96.32211,-10.55051,-6.01433,-94.214,-4.4795
2020-03-27 22:30:00,2.202,65.18,96.34333,-11.64382,-6.79048,-92.596,-4.57205
2020-03-27 23:00:00,1.521,65.75,96.34605,-12.55096,-7.60835,-91.466,-4.49381
2020-03-27 23:30:00,1.409,64.09,96.32883,-13.90726,-8.43981,-93.236,-4.28963
2020-03-28 00:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2020-03-28 00:30:00,0.022,73.41,96.36155,-9999,-9999,-91.491,-4.61975
2020-03-28 01:00:00,-0.049,75,96.35811,-9999,-9999,-89.573,-4.16942
2020-03-28 01:30:00,-0.129,72.69,96.38561,-16.0697,-10.45569,-86.596,-4.09595
2020-03-28 02:00:00,-0.526,71.64,96.39222,-17.23487,-10.61105,-85.404,-4.08259
2020-03-28 02:30:00,-0.628,70.06,96.39872,-18.38552,-10.80046,-85.295,-3.94902
2020-03-28 03:00:00,-0.512,71.89,96.40806,-18.95976,-11.10658,-85.856,-3.98528
2020-03-28 03:30:00,-0.54,75.62,96.41005,-17.96535,-11.35021,-86.081,-4.02439
2020-03-28 04:00:00,-0.281,77.34,96.40739,-18.0185,-11.49928,-87.616,-3.89082
2020-03-28 04:30:00,-0.093,76.87,96.41344,-18.15982,-11.76345,-87.725,-3.90513
2020-03-28 05:00:00,-0.036,81,96.41211,-17.46982,-11.98586,-89.474,-3.91467
2020-03-28 05:30:00,0.016,88.5,96.43316,-16.96345,-12.1626,-67.866,-2.9892
2020-03-28 06:00:00,0.824,93.6,96.44994,-14.36615,-12.2521,-16.401,0.62016
2020-03-28 06:30:00,1.183,93.2,96.48211,-12.02145,-12.21573,-25.816,9.56008
2020-03-28 07:00:00,1.587,92.6,96.5226,-10.19164,-12.076,8.215,20.09335
2020-03-28 07:30:00,1.867,94.3,96.51511,-8.3849,-11.78846,13.737,23.82388
2020-03-28 08:00:00,2.525,95.4,96.521,-6.56993,-11.26982,29.816,47.07529
2020-03-28 08:30:00,3.224,90.5,96.57038,-4.27532,-10.37562,87.677,167.34914
2020-03-28 09:00:00,4.088,77.53,96.59311,-1.92749,-9.08941,206.499,411.69415
2020-03-28 09:30:00,4.701,73.11,96.61461,0.35607,-7.58634,283.517,517.02679
2020-03-28 10:00:00,4.775,74.54,96.64338,3.16035,-6.10085,262.073,463.88342
2020-03-28 10:30:00,4.114,80.5,96.66027,2.96685,-4.64807,167.792,266.86177
2020-03-28 11:00:00,4.993,77.8,96.6801,3.02529,-3.69469,310.643,487.44969
2020-03-28 11:30:00,5.145,74.06,96.70417,5.48468,-2.79119,304.076,476.57295
2020-03-28 12:00:00,5.169,72.84,96.71367,5.57212,-1.73921,293.143,446.70962
2020-03-28 12:30:00,5.523,70.28,96.7285,5.71427,-1.0106,339.325,536.39502
2020-03-28 13:00:00,6.068,65.7,96.7425,5.87025,-0.42693,394.874,651.26866
2020-03-28 13:30:00,6.149,66.89,96.7441,7.54493,-0.02487,291.365,461.11653
2020-03-28 14:00:00,6.388,64.79,96.76649,7.5221,0.514,311.656,479.43525
2020-03-28 14:30:00,5.956,65.44,96.7691,6.07471,1.0563,196.296,326.97007
2020-03-28 15:00:00,5.628,68.11,96.79505,3.87629,1.09734,176.11,280.88704
2020-03-28 15:30:00,5.706,66.71,96.80161,3.3719,0.76477,133.907,240.71943
2020-03-28 16:00:00,5.535,67.01,96.79589,1.57104,0.45062,77.005,134.33728
2020-03-28 16:30:00,5.488,67.82,96.79983,0.81091,-0.01823,133.65,234.23155
2020-03-28 17:00:00,5.228,70.53,96.81577,0.35591,-0.40666,123.635,235.85352
2020-03-28 17:30:00,4.621,70.61,96.85977,-0.57285,-0.72166,37.394,116.30479
2020-03-28 18:00:00,4.192,67.45,96.87416,-2.8714,-1.20923,15.485,114.11036
2020-03-28 18:30:00,3.167,65.94,96.90339,-7.54403,-2.19712,-71.378,19.74033
2020-03-28 19:00:00,2.574,69.24,96.93561,-10.08419,-3.83313,-84.612,1.69067
2020-03-28 19:30:00,2.397,66.92,96.9586,-12.04704,-5.42487,-83.166,-3.45289
2020-03-28 20:00:00,2.234,70.85,97.00105,-12.74133,-6.85167,-72.675,-3.01973
2020-03-28 20:30:00,1.749,77.93,97.02922,-13.54761,-7.90626,-57.853,-2.33659
2020-03-28 21:00:00,1.06,81.1,97.06639,-14.09404,-8.74143,-68.42,-2.78979
2020-03-28 21:30:00,0.476,79.87,97.09333,-15.21163,-9.38561,-83.03,-3.43667
2020-03-28 22:00:00,0.088,79.12,97.13195,-17.14881,-10.21712,-89.238,-3.67424
2020-03-28 22:30:00,-0.174,80.6,97.16044,-18.22021,-11.26483,-88.865,-3.73244
2020-03-28 23:00:00,-0.422,81.6,97.16755,-19.20123,-12.22657,-89.928,-3.64562
2020-03-28 23:30:00,-0.692,83.9,97.21805,-18.67308,-12.99614,-74.337,-3.23344
2020-03-29 00:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2020-03-29 00:30:00,-0.784,84.7,97.22878,-9999,-9999,-65.926,-2.83654
2020-03-29 01:00:00,-0.571,84.3,97.24733,-9999,-9999,-33.661,-1.20503
2020-03-29 01:30:00,-0.481,82.5,97.27661,-17.72641,-12.53484,-43.984,-1.71643
2020-03-29 02:00:00,-0.423,84.4,97.27528,-17.60921,-12.76917,-26.043,-1.05428
2020-03-29 02:30:00,-0.514,83.1,97.28471,-17.97449,-12.92341,-41.732,-1.56091
2020-03-29 03:00:00,-1.019,77.45,97.31211,-19.08967,-13.09854,-89.266,-3.6895
2020-03-29 03:30:00,-1.273,76.03,97.32755,-20.12742,-13.276,-74.324,-3.07316
2020-03-29 04:00:00,-0.959,73.95,97.32483,-19.34116,-13.46645,-37.702,-1.4302
2020-03-29 04:30:00,-1.314,73.57,97.32816,-19.19091,-13.67096,-87.044,-3.54734
2020-03-29 05:00:00,-1.465,73.29,97.33705,-19.90188,-13.87497,-88.318,-3.54734
2020-03-29 05:30:00,-1.672,74.65,97.34083,-19.89362,-14.10771,-89.595,-3.5607
2020-03-29 06:00:00,-1.825,76.62,97.36572,-20.42035,-14.36945,-87.087,-1.06191
2020-03-29 06:30:00,-1.858,78.5,97.44166,-20.27747,-14.61281,-60.209,17.23105
2020-03-29 07:00:00,-1.611,77.85,97.46483,-19.68563,-14.69033,-38.61,50.615
2020-03-29 07:30:00,-1.143,76.22,97.46955,-19.26879,-14.68824,11.101,145.11861
2020-03-29 08:00:00,-0.388,74.52,97.48616,-18.63072,-14.71949,90.681,262.3775
2020-03-29 08:30:00,-0.124,72.49,97.51982,-17.49208,-14.6649,93.633,227.83908
2020-03-29 09:00:00,0.557,66.48,97.57244,-16.64939,-14.50442,175.92,352.44454
2020-03-29 09:30:00,1.256,59.01,97.57905,-15.24815,-14.32065,242.547,440.41256
2020-03-29 10:00:00,0.989,60.7,97.59661,-13.93971,-14.0812,183.712,298.44248
2020-03-29 10:30:00,0.879,62.73,97.63572,-12.3017,-13.83821,167.943,268.48374
2020-03-29 11:00:00,1.383,61.82,97.61027,-10.654,-13.53443,221.954,353.58946
